instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
48152.0,Alison Wonderland,Messiah (Alison Wonderland x M-Phazes),46.0,0.0294,0.55,223543.0,0.655,0.0004849999999999,C,0.111,-8.373,Minor,0.067,137.056,4-Apr,0.348,Electronic
91471.0,Ganja White Night,White Widow,25.0,0.0439,0.815,392683.0,0.561,0.00208,A#,0.122,-8.78,Minor,0.204,140.045,4-Apr,0.413,Electronic
28905.0,Luna,"Мальчик, ты снег",33.0,0.562,0.765,226313.0,0.31,8.83e-06,C#,0.119,-10.509,Major,0.0365,130.08,4-Apr,0.302,Electronic
43716.0,,Obsidiana,40.0,0.425,0.8270000000000001,287316.0,0.66,0.889,F#,0.104,-11.89,Major,0.0585,118.009,4-Apr,0.67,Electronic
85187.0,Thievery Corporation,Take My Soul,43.0,0.522,,231560.0,0.58,0.929,F,0.111,-6.71,Minor,0.0289,84.853,4-Apr,0.482,Electronic
61922.0,Röyksopp,Beautiful Day Without You,,0.0114,0.655,329073.0,0.912,0.792,G,0.124,-9.636,Minor,0.0497,109.992,4-Apr,0.135,Electronic
76836.0,Little Dragon,In My House,45.0,0.1889999999999999,0.88,356834.0,0.359,0.0631,C,0.128,-12.458,Major,0.0666,118.006,4-Apr,0.281,Electronic
62821.0,Alison Wonderland,Church - Party Pupils Remix,39.0,0.0422,0.652,175385.0,0.721,0.0,A#,0.0591,-5.152,Minor,0.126,103.99,4-Apr,0.76,Electronic
29034.0,Bonobo,Kong,59.0,0.173,0.542,237827.0,0.7490000000000001,0.942,F#,0.315,-8.333,Minor,0.0277,94.031,4-Apr,0.674,Electronic
84770.0,Underworld,Appleshine - Film Edit,0.0,0.639,0.6459999999999999,-1.0,0.319,0.851,A,0.0839,-19.39,Major,0.0426,124.986,4-Apr,0.0377,Electronic
47948.0,Nitti Gritti,Forbidden Kingdom Anthem,26.0,0.0035399999999999,0.428,109322.0,0.614,0.057,F#,0.268,-2.948,Major,0.452,149.482,4-Apr,0.173,Electronic
22848.0,G Jones,Help! I Can't Find My Way Out,,0.00526,0.544,160000.0,0.975,0.7390000000000001,C#,0.395,-4.722,Major,0.0543,150.115,4-Apr,0.43,Electronic
49265.0,Flying Lotus,Until The Quiet Comes,33.0,0.122,0.72,160815.0,0.8140000000000001,0.389,B,0.3279999999999999,-6.346,Major,0.0451,154.018,3-Apr,0.578,Electronic
24764.0,Jamiroquai,Canned Heat - Remastered,46.0,0.0361,0.7090000000000001,226213.0,0.8690000000000001,0.0,C,0.0639,-5.013,Major,0.181,128.175,4-Apr,0.727,Electronic
38897.0,empty_field,All Caught Up (feat. Tinashe),42.0,0.00703,0.682,213157.0,0.585,7.04e-05,G#,0.105,-5.608,Minor,0.0473,88.027,4-Apr,0.521,Electronic
45886.0,empty_field,Tha,46.0,0.8220000000000001,0.599,547133.0,0.406,0.933,E,0.1119999999999999,-19.881,Minor,0.0368,134.762,4-Apr,0.326,Electronic
74471.0,empty_field,Jukebox,35.0,0.8640000000000001,0.72,257558.0,0.667,0.0186,D,0.11,-10.039,Minor,0.042,124.008,4-Apr,0.2739999999999999,Electronic
46763.0,Andreas Balicki,Circles - Sascha Cawa Remix,48.0,0.0712,0.8079999999999999,427018.0,0.715,0.884,D,0.0878,-8.656,Major,0.0804,114.99,4-Apr,0.358,Electronic
30792.0,Boombox Cartel,Dem Fraid - KUURO Remix,31.0,0.00228,0.7290000000000001,214163.0,0.8690000000000001,4.47e-05,D,0.052,-3.234,Major,0.0437,129.986,4-Apr,0.17,Electronic
34232.0,The Prodigy,Weather Experience,39.0,0.00123,0.345,484827.0,0.8690000000000001,0.742,B,0.108,-13.042,Major,0.345,153.795,4-Apr,0.0872,Electronic
28017.0,Kayzo,FOLLOW YOU,36.0,0.00504,,244000.0,0.8640000000000001,0.0138,F,0.0641,-3.105,Minor,0.0969999999999999,?,4-Apr,0.429,Electronic
74850.0,,Never Stop,55.0,0.0709,0.787,252173.0,0.7070000000000001,0.00671,D#,0.131,-7.382999999999999,Minor,0.0679,125.03399999999999,4-Apr,0.172,Electronic
90439.0,UZ,Gone,50.0,0.0106,,211399.0,0.871,2.58e-05,A,0.0992,-5.767,Major,0.155,129.937,4-Apr,0.347,Electronic
78699.0,The Stone Roses,Bye Bye Bad Man - Remastered,48.0,0.0321,0.598,243987.0,0.743,0.0076599999999999,G,0.11,-7.254,Major,0.0263,103.07700000000001,4-Apr,0.879,Electronic
32130.0,Todd Terje,Leisure Suit Preben,36.0,0.157,0.4379999999999999,260187.0,0.71,0.8320000000000001,D,0.0843,-8.959,Major,0.0378,?,4-Apr,0.777,Electronic
60245.0,Way Out West,Running Away,41.0,0.0114,0.6709999999999999,300363.0,0.78,0.687,A#,0.203,,Minor,0.0454,120.016,4-Apr,0.416,Electronic
46490.0,GTA,Moruga,32.0,0.000175,0.7340000000000001,282467.0,0.943,0.711,A,0.0819,-1.744,Major,0.0706,130.02700000000002,4-Apr,0.5329999999999999,Electronic
60733.0,GusGus,Crossfade - Maceo Plex Mix,,0.000103,0.805,453973.0,0.512,0.4529999999999999,A#,0.121,-10.325,Minor,0.0652,124.00299999999999,4-Apr,0.1939999999999999,Electronic
58933.0,Portishead,We Carry On,33.0,0.518,0.555,387787.0,0.906,0.619,D#,0.212,-5.196000000000001,Major,0.0342,126.98200000000001,4-Apr,0.478,Electronic
60264.0,Waldeck,The Weatherman,43.0,0.38,0.6629999999999999,172548.0,0.632,0.00356,C,0.0993,-8.048,Minor,0.0626,172.951,4-Apr,0.596,Electronic
80929.0,G Herbo,Hood Cycle (Bonus),59.0,0.217,0.526,159000.0,0.6990000000000001,0.00202,A#,0.6459999999999999,-8.091000000000001,Minor,0.382,79.67,4-Apr,0.743,Hip-Hop
43225.0,Mos Def,Hip Hop,52.0,0.024,0.5920000000000001,196440.0,0.861,0.0,C#,0.492,-5.1770000000000005,Major,0.249,90.238,4-Apr,0.794,Hip-Hop
77344.0,2 Chainz,Smell Like Money,47.0,0.305,0.772,290493.0,0.7709999999999999,0.0,C#,0.475,-3.16,Major,0.332,126.03299999999999,4-Apr,0.499,Hip-Hop
45233.0,Harrdy Sandhu,Naah,56.0,0.62,0.715,190000.0,0.863,6.32e-05,D,0.0972,-2.539,Minor,0.063,99.98100000000001,4-Apr,0.828,Hip-Hop
56280.0,Future,Poppin' Tags,51.0,0.00103,0.857,218521.0,0.601,1.58e-05,D,0.149,-5.837000000000001,Major,0.0782,147.076,4-Apr,0.2789999999999999,Hip-Hop
77936.0,empty_field,I Got U,,0.376,,189248.0,0.557,0.0,F,0.0852,,Major,0.358,142.032,4-Apr,0.6459999999999999,Hip-Hop
53329.0,Roy Woods,Worth It,66.0,0.181,0.7040000000000001,192632.0,0.552,0.0,E,0.103,-5.847,Minor,0.0719,76.006,4-Apr,0.132,Hip-Hop
52870.0,Migos,Beast,58.0,0.0256,,260224.0,0.46,0.0,C#,0.147,-7.814,Major,0.0997,136.964,4-Apr,0.093,Hip-Hop
54344.0,Dizzy Wright,Looking Up (feat. Euroz),55.0,0.05,0.6779999999999999,207640.0,0.585,0.0,C#,0.226,-6.906000000000001,Minor,0.239,88.939,4-Apr,0.3389999999999999,Hip-Hop
33163.0,B.o.B,Strange Clouds (feat. Lil Wayne),,0.0607,0.531,226293.0,0.665,0.0,G#,0.131,-6.672000000000001,Minor,0.286,73.726,4-Apr,0.8,Hip-Hop
22546.0,,Father Of 4 (feat. Big Rube),75.0,0.384,0.736,259834.0,0.515,4.31e-06,C#,0.113,-7.739,Major,0.163,149.977,4-Apr,0.421,Hip-Hop
57504.0,$uicideBoy$,122 Days,70.0,0.395,0.763,184324.0,0.381,7.97e-06,F#,0.568,-13.211,Major,0.2789999999999999,130.968,4-Apr,0.0976,Hip-Hop
78537.0,Key Glock,Hot,,0.1639999999999999,0.888,174992.0,0.5589999999999999,0.0,G#,0.103,-5.468999999999999,Minor,0.493,146.97899999999998,4-Apr,0.381,Hip-Hop
36862.0,The Game,Put You On The Game,55.0,0.0218,0.395,254133.0,0.743,0.0,G,0.0985,-4.113,Major,0.322,87.516,4-Apr,0.6809999999999999,Hip-Hop
83078.0,ScHoolboy Q,Prescription/Oxymoron,48.0,0.0495,0.531,429667.0,0.91,0.00872,B,0.105,-5.397,Minor,0.435,?,4-Apr,0.376,Hip-Hop
86494.0,,Mario Cart,48.0,0.523,0.8029999999999999,-1.0,0.647,0.0196,D,0.1009999999999999,-7.548999999999999,Major,0.295,?,4-Apr,0.217,Hip-Hop
24365.0,The Notorious B.I.G.,1970 Somethin' (feat. The Game and Faith Evans),59.0,0.094,0.7859999999999999,205920.0,0.635,0.0,G#,0.0771,-5.307,Major,0.321,97.315,4-Apr,0.483,Hip-Hop
32542.0,Childish Gambino,California,56.0,0.315,0.879,165267.0,0.419,0.0,D#,0.118,-11.931,Major,0.5920000000000001,148.993,4-Apr,0.847,Hip-Hop
46532.0,empty_field,Slow Motion,,0.526,0.711,248200.0,,0.0,C,0.0675,-4.96,Minor,0.34,172.925,4-Apr,0.87,Hip-Hop
27608.0,Childish Gambino,Les,,0.00654,0.524,317293.0,0.674,9.3e-05,C#,0.221,-7.037999999999999,Minor,0.0895,102.90100000000001,4-Apr,0.128,Hip-Hop
85389.0,PARTYNEXTDOOR,Thirsty,54.0,0.00826,,301896.0,0.606,0.000208,G#,0.176,-5.636,Minor,0.0332,104.184,4-Apr,0.0919,Hip-Hop
51788.0,Wifisfuneral,IMVU,60.0,0.0613,0.89,172649.0,0.6409999999999999,0.0,B,0.211,-6.359,Minor,0.348,158.029,4-Apr,0.586,Hip-Hop
45888.0,Camp Lo,Luchini Aka This Is It,48.0,0.0469,0.693,239533.0,0.905,0.0,C,0.268,,Major,0.303,82.911,4-Apr,0.8320000000000001,Hip-Hop
53205.0,2Pac,Hail Mary,62.0,0.18,0.628,312373.0,0.638,3.89e-06,A#,0.367,-6.443,Minor,0.303,81.645,4-Apr,0.3779999999999999,Hip-Hop
59932.0,Future,Never Stop,71.0,0.0662,0.5710000000000001,291334.0,0.556,0.000149,C#,0.1369999999999999,-5.857,Major,0.223,155.465,4-Apr,0.0762,Hip-Hop
44886.0,Nelly,Pimp Juice,50.0,0.1989999999999999,0.81,292160.0,0.649,7.659999999999999e-05,A,0.171,-9.094,Major,0.0908,74.383,4-Apr,0.59,Hip-Hop
47911.0,Erykah Badu,Bag Lady,52.0,0.365,0.7240000000000001,348893.0,0.416,0.0,F,0.0969,-8.964,Minor,0.0841,151.181,4-Apr,0.578,Hip-Hop
52221.0,Token,Well,53.0,0.153,0.75,182800.0,0.727,0.0171,A#,0.0863,,Minor,0.364,129.795,4-Apr,0.235,Hip-Hop
77383.0,Terror Reid,Dead to Me,63.0,0.385,0.792,192000.0,0.754,0.000863,A#,0.165,-7.347,Major,0.108,120.0,4-Apr,0.251,Hip-Hop
35695.0,Meek Mill,Cold Hearted II,65.0,0.0377,0.296,301870.0,0.7809999999999999,0.0,F#,0.805,-7.148,Major,0.451,77.27,4-Apr,0.367,Hip-Hop
64759.0,Blac Youngsta,901,50.0,0.000778,0.879,-1.0,0.48,0.0,A,0.124,-8.062000000000001,Major,0.401,144.011,4-Apr,0.245,Hip-Hop
20311.0,Big Sean,Voices In My Head/Stick To The Plan,57.0,0.147,0.473,-1.0,0.534,0.0,C#,0.585,-8.622,Major,0.249,145.166,4-Apr,0.118,Hip-Hop
76449.0,,Diamonds,57.0,0.000701,,201050.0,0.7170000000000001,2.6e-06,F#,0.0929,-6.252999999999999,Minor,0.0752,150.003,4-Apr,0.623,Hip-Hop
52863.0,Jeremih,oui,76.0,0.192,,238320.0,0.703,0.0,F,0.113,-3.825,Major,0.0503,119.749,4-Apr,0.596,Hip-Hop
79554.0,Young Thug,"Guwop (feat. Quavo, Offset and Young Scooter)",64.0,0.0139999999999999,0.883,315973.0,0.616,1.48e-06,C,0.0967,-7.218,Minor,0.2739999999999999,?,4-Apr,0.482,Hip-Hop
52943.0,Tobi Lou,High Score,51.0,0.257,0.8270000000000001,211875.0,0.511,6.2e-06,F,0.332,-8.441,Minor,0.25,?,4-Apr,0.534,Hip-Hop
44042.0,Russ,Serious,70.0,0.132,0.69,188947.0,0.635,0.0,C#,0.362,-7.624,Major,0.34,144.065,4-Apr,0.569,Hip-Hop
91474.0,Machine Gun Kelly,NYLON,55.0,0.0884,0.8859999999999999,-1.0,0.479,4.25e-05,G,0.155,-8.859,Major,0.156,134.95,4-Apr,0.175,Hip-Hop
67211.0,OutKast,Babylon,48.0,0.0943,0.77,264600.0,0.444,0.0,A#,0.0861,-12.226,Minor,0.441,83.375,4-Apr,0.418,Hip-Hop
20738.0,K CAMP,Cherish My Dawgs,47.0,0.019,0.98,217160.0,0.442,0.0,B,0.322,-8.866,Minor,0.271,122.04,4-Apr,0.313,Hip-Hop
69389.0,Lil Baby,No Friends (feat. Rylo Rodriguez),65.0,0.00112,0.645,192009.0,0.595,0.0,G,0.084,,Major,0.258,159.929,4-Apr,0.461,Hip-Hop
51277.0,Naughty By Nature,Feel Me Flow,,0.0468,0.805,212560.0,0.754,1.79e-06,G#,0.0855,-6.678999999999999,Minor,0.156,?,4-Apr,0.8440000000000001,Hip-Hop
72420.0,Pusha T,Numbers On The Boards,48.0,0.153,0.684,-1.0,0.561,0.0,C,0.0935,-5.582000000000001,Minor,0.188,85.00399999999999,4-Apr,0.39,Hip-Hop
39219.0,Trina,Pull Over,47.0,0.0134,,194293.0,0.768,0.0,C#,0.308,-5.54,Minor,0.181,125.04,4-Apr,0.741,Hip-Hop
50213.0,Future,Rich $ex,55.0,0.148,0.758,-1.0,,6.88e-06,F#,0.135,-11.202,Minor,0.168,111.896,4-Apr,0.0977,Hip-Hop
39795.0,Lil Wayne,Krazy,50.0,0.000398,,264093.0,0.9,1.76e-05,B,0.2289999999999999,-6.964,Minor,0.144,132.991,4-Apr,0.28,Hip-Hop
43025.0,Project Pat,Cheese and Dope,,0.00702,0.889,-1.0,0.8370000000000001,0.0,G,0.0774,-5.04,Major,0.173,75.188,4-Apr,0.944,Hip-Hop
69101.0,Onra,Bye Bye,58.0,0.109,0.578,138433.0,0.622,0.764,A#,0.0964,-6.646,Minor,0.1369999999999999,145.71,4-Apr,0.415,Hip-Hop
65417.0,Travis Porter,Nine Times Ten,56.0,0.0786,0.902,226319.0,0.547,0.0,C#,0.293,-8.05,Major,0.125,97.57799999999999,4-Apr,0.282,Hip-Hop
76645.0,YG,"Bool, Balm & Bollective",47.0,0.162,0.6679999999999999,215800.0,0.6559999999999999,0.0,G,0.3879999999999999,-7.778,Major,0.359,95.62799999999999,4-Apr,0.4679999999999999,Hip-Hop
70152.0,Pitbull,Hey Baby (Drop It to the Floor),63.0,0.0435,0.595,234453.0,0.913,0.0,A#,0.259,-3.428,Minor,0.0884,128.02100000000002,4-Apr,0.762,Hip-Hop
25874.0,Ski Mask The Slump God,Death Is Long,53.0,0.367,0.833,112562.0,0.578,0.0,C#,0.3879999999999999,-10.449000000000002,Major,0.32,122.338,4-Apr,0.5529999999999999,Hip-Hop
61599.0,,Autumn Collection,59.0,0.142,0.682,188676.0,,0.0,F#,0.0881,-6.073,Major,0.0252,116.932,4-Apr,0.225,Hip-Hop
82474.0,,The Girls on Drugs,52.0,0.0887,0.795,249271.0,,2.35e-05,A,0.1009999999999999,,Major,0.0907,110.025,4-Apr,0.292,Hip-Hop
53959.0,Snoop Dogg,Gz And Hustlas (feat. Nancy Fletcher),57.0,0.1639999999999999,0.652,275893.0,0.8140000000000001,0.0,C#,0.36,-4.901,Major,0.31,91.88799999999999,4-Apr,0.7879999999999999,Hip-Hop
61533.0,Nipsey Hussle,Grinding All My Life,63.0,0.0491,0.6,-1.0,0.716,0.0,D#,0.109,-5.553999999999999,Minor,0.384,180.165,4-Apr,0.246,Hip-Hop
41962.0,Mick Jenkins,Jazz,65.0,0.25,0.636,260160.0,0.61,0.000121,G#,0.113,-9.665,Major,0.119,125.227,3-Apr,0.296,Hip-Hop
66619.0,Aaliyah,At Your Best (You Are Love),64.0,0.7609999999999999,0.626,291400.0,0.441,0.0138,A,0.0685,-10.637,Minor,0.0308,78.094,4-Apr,0.563,Hip-Hop
90349.0,Denzel Curry,Good Night,56.0,0.00349,0.7709999999999999,236106.0,0.821,6.43e-05,B,0.108,-3.387,Minor,0.192,113.971,4-Apr,0.507,Hip-Hop
39440.0,Ski Mask The Slump God,JustLikeMyPiss,55.0,0.0863,0.807,192267.0,0.7490000000000001,2.9e-06,C#,0.357,-4.893,Major,0.2289999999999999,139.974,4-Apr,0.141,Hip-Hop
90342.0,Yandel,Explícale (feat. Bad Bunny),72.0,0.0583,0.8079999999999999,223147.0,0.69,0.0,C#,0.103,-4.151,Major,0.148,125.086,4-Apr,0.64,Hip-Hop
21983.0,Das EFX,Real Hip-Hop,64.0,0.0217,0.858,247613.0,0.76,0.0,E,0.322,-7.895,Minor,0.254,93.08200000000001,4-Apr,0.951,Hip-Hop
73438.0,Black Sheep,The Choice Is Yours (Revisited),58.0,0.0403,0.847,-1.0,0.684,0.0,A#,0.0781,-12.048,Minor,0.248,101.277,4-Apr,0.688,Hip-Hop
25522.0,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,65.0,0.0121,0.5670000000000001,175907.0,,0.0,A,0.264,-5.33,Minor,0.29,128.463,4-Apr,0.272,Hip-Hop
63491.0,Jeremih,Worthy,57.0,0.272,0.8079999999999999,213653.0,0.355,1.02e-05,B,0.0832,-7.506,Minor,0.0857,95.087,4-Apr,0.3279999999999999,Hip-Hop
35668.0,,Tu Príncipe,70.0,0.161,0.7709999999999999,205520.0,0.815,2.01e-05,C#,0.1889999999999999,,Minor,0.0719,94.016,4-Apr,0.524,Hip-Hop
25909.0,Madvillain,Bistro,47.0,0.45,0.381,67520.0,0.5920000000000001,0.0,G,0.534,-10.879,Major,0.289,84.97399999999999,1-Apr,0.6729999999999999,Hip-Hop
28411.0,Mike Stud,All That Talk,57.0,0.6509999999999999,,176614.0,0.493,0.00518,G#,0.151,-7.718,Major,0.198,104.94200000000001,4-Apr,0.774,Hip-Hop
47766.0,Pete Rock,A Little Soul,55.0,0.0078099999999999,0.727,341200.0,0.605,0.83,A#,0.2239999999999999,-8.302999999999999,Minor,0.0711,181.53900000000002,4-Apr,0.687,Hip-Hop
70669.0,Kodak Black,Versatile,,0.14,,418628.0,0.7509999999999999,0.0,G#,0.206,-4.082,Major,0.3379999999999999,70.475,3-Apr,0.308,Hip-Hop
74724.0,Wiz Khalifa,So High (feat. Ghost Loft),70.0,0.118,0.628,249288.0,0.629,0.0,F#,0.102,-4.829,Minor,0.0485,157.99,4-Apr,0.3,Hip-Hop
51377.0,Drake,Diamonds Dancing,63.0,0.125,0.467,314632.0,0.358,3.73e-05,C#,0.111,-10.847,Major,0.0497,136.02,4-Apr,0.166,Hip-Hop
49513.0,116,Light Work,53.0,0.0619,0.71,282508.0,0.703,0.0,C#,0.0991,-4.877,Minor,0.0911,142.024,4-Apr,0.1989999999999999,Hip-Hop
87492.0,J. Cole,BRACKETS,69.0,0.19,0.675,315771.0,0.5670000000000001,1.77e-06,A#,0.175,,Minor,0.263,84.039,4-Apr,0.6579999999999999,Hip-Hop
32982.0,Hopsin,The Purge,55.0,0.221,0.728,203694.0,,0.0,G,0.129,-7.577000000000001,Major,0.296,148.026,4-Apr,0.581,Hip-Hop
57992.0,AK,Life Like This,51.0,0.33,0.687,168307.0,,0.0,C#,0.286,-6.6370000000000005,Major,0.0749,?,4-Apr,0.441,Hip-Hop
66964.0,,Bad (feat. Tiara Thomas),56.0,0.015,0.867,255693.0,0.638,0.0,F#,0.157,-6.657,Minor,0.0643,?,4-Apr,0.28,Hip-Hop
71508.0,,Leaked,63.0,0.00352,0.797,192045.0,0.375,0.0,G,0.0767,-7.552,Minor,0.146,139.999,4-Apr,0.171,Hip-Hop
21480.0,Yella Beezy,Fuck What He's Sayin,52.0,0.0018,0.627,207048.0,0.5529999999999999,0.0,C,0.315,,Major,0.0781,?,4-Apr,0.134,Hip-Hop
53714.0,Future,Patek Water,,0.2739999999999999,0.86,189480.0,0.561,0.0,F#,0.108,-5.757000000000001,Minor,0.185,152.984,4-Apr,0.354,Hip-Hop
82306.0,Wiz Khalifa,Pull Up (feat. Lil Uzi Vert),62.0,0.0178,0.852,207391.0,0.764,0.0,G#,0.336,,Minor,0.0631,132.981,4-Apr,0.266,Hip-Hop
79901.0,Lil Baby,Chastised,66.0,0.0912,0.778,123429.0,0.6459999999999999,0.0,G,0.166,-4.657,Major,0.0345,140.04,4-Apr,0.177,Hip-Hop
48099.0,empty_field,Gabby,51.0,0.00909,0.498,-1.0,0.78,0.16,A,0.25,,Major,0.201,156.77200000000002,4-Apr,0.657,Hip-Hop
30312.0,Earl Sweatshirt,20 Wave Caps,52.0,0.0582,,132373.0,0.748,0.0,G#,0.281,-7.218,Major,0.434,77.601,4-Apr,0.426,Hip-Hop
84300.0,,Sock It 2 Me (feat. Da Brat),52.0,0.0079099999999999,,257467.0,0.498,0.00375,G#,0.102,-9.108,Major,0.233,81.99799999999999,4-Apr,0.599,Hip-Hop
77681.0,Kodak Black,Halloween,,0.434,0.703,202333.0,,0.0,F#,0.0942,,Minor,0.113,150.047,4-Apr,0.4529999999999999,Hip-Hop
43141.0,Token,Household Name,57.0,0.166,0.78,198523.0,0.644,3.59e-06,F,0.183,-8.093,Minor,0.331,112.848,4-Apr,0.612,Hip-Hop
69657.0,GoldLink,Unique,54.0,0.0572,0.804,220133.0,0.823,0.0,B,0.418,-5.587000000000001,Minor,0.175,115.037,4-Apr,0.384,Hip-Hop
39465.0,,Window Pain - Outro,70.0,0.0607,0.72,286730.0,0.626,0.0,G#,0.0728,-9.351,Major,0.397,75.032,4-Apr,0.182,Hip-Hop
75262.0,August Alsina,Don't Matter,58.0,0.166,,172507.0,0.526,0.0,A,0.0408,-7.72,Major,0.165,127.97,4-Apr,0.509,Hip-Hop
20778.0,E-40,Choices (Yup),60.0,0.128,0.889,-1.0,0.597,0.0004,A,0.0924,-7.301,Minor,0.374,?,4-Apr,0.256,Hip-Hop
58411.0,Mac Miller,She Said,48.0,0.0579999999999999,0.502,166903.0,0.86,0.0,A,0.3229999999999999,-3.984,Major,0.302,179.02700000000002,4-Apr,0.515,Hip-Hop
79880.0,Gucci Mane,Lemonade,,0.643,,246013.0,0.6579999999999999,3.43e-06,G,0.307,-7.757999999999999,Major,0.0853,142.05700000000002,4-Apr,0.746,Hip-Hop
57739.0,Drake,God's Plan,89.0,0.0332,0.754,198973.0,0.449,8.290000000000001e-05,G,0.552,-9.211,Major,0.109,77.169,4-Apr,0.357,Hip-Hop
66975.0,empty_field,Childs Play (feat. Chance the Rapper),65.0,0.775,0.759,216234.0,0.342,0.0,C#,0.1119999999999999,-9.044,Minor,0.0406,99.995,4-Apr,0.22,Hip-Hop
70846.0,Nicky Jam,Si Tú No Estás,62.0,0.491,0.599,218540.0,0.836,0.0,F#,0.2239999999999999,-5.976,Minor,0.0829,179.923,4-Apr,0.523,Hip-Hop
74888.0,Lalo Ebratt,Déjate Querer,73.0,0.0279999999999999,0.755,202824.0,0.792,0.0,F#,0.0754,-4.238,Major,0.0484,106.014,4-Apr,0.8440000000000001,Hip-Hop
90480.0,Eminem,Bitch Please II,68.0,0.0734,0.924,-1.0,0.596,0.0,C#,0.14,,Major,0.113,95.50200000000001,4-Apr,0.7879999999999999,Hip-Hop
59996.0,Noel Torres,El Comando del Diablo,60.0,0.527,0.813,150880.0,0.742,0.0,A#,0.0688,,Major,0.0838,106.027,3-Apr,0.914,Hip-Hop
76015.0,A$AP Twelvyy,Child's Play,54.0,0.0332,0.6920000000000001,193600.0,0.743,0.000712,C,0.105,-5.207000000000001,Major,0.0348,149.998,4-Apr,0.216,Hip-Hop
70032.0,,Shawty Independent (feat. Shakewell & Germ),50.0,0.237,0.857,207120.0,0.45,0.0,A,0.134,-10.744000000000002,Minor,0.306,111.992,4-Apr,0.67,Hip-Hop
45353.0,Bone Thugs-N-Harmony,Thug Luv (feat. 2pac),60.0,0.131,0.795,-1.0,,0.0,C,0.3229999999999999,-5.319,Major,0.231,134.119,4-Apr,0.428,Hip-Hop
82430.0,ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),62.0,0.0166,,197132.0,0.784,0.0,C#,0.0721,-7.471,Minor,0.108,127.839,4-Apr,0.179,Hip-Hop
40273.0,Tego Calderon,Pa' Que Retozen,69.0,0.4,0.815,151667.0,0.856,8.340000000000001e-05,C#,0.244,-3.825,Minor,0.122,91.995,4-Apr,0.872,Hip-Hop
85411.0,,Mr. Williams (feat. THEMXXNLIGHT & Curren$y) / Where is the Love,55.0,0.0729,0.586,399725.0,0.6990000000000001,0.0,B,0.211,-7.049,Minor,0.261,123.991,4-Apr,0.299,Hip-Hop
32544.0,2 Chainz,It's A Vibe,77.0,0.0317,0.8220000000000001,210200.0,,0.0009109999999999,G,0.114,-7.383999999999999,Major,0.147,73.003,4-Apr,0.523,Hip-Hop
76585.0,MadeinTYO,I Want (feat. 2 Chainz),62.0,0.179,,233293.0,0.625,0.000136,D,0.3,,Major,0.105,?,4-Apr,0.221,Hip-Hop
38819.0,Lloyd,You,71.0,0.107,0.565,273133.0,0.873,0.0,F,0.332,-5.906000000000001,Minor,0.434,130.422,5-Apr,0.755,Hip-Hop
56799.0,Pi’erre Bourne,Marie Curie,54.0,0.0494,0.6509999999999999,205302.0,0.654,0.0,E,0.236,-6.988,Minor,0.0348,81.53699999999999,4-Apr,0.392,Hip-Hop
64466.0,Andy Mineo,I Ain't Done,64.0,0.0074,0.762,215061.0,,0.00173,C#,0.186,-9.154,Major,0.0677,114.971,5-Apr,0.416,Hip-Hop
41112.0,Drake,Started From the Bottom,68.0,0.0328,0.794,174133.0,,0.0,G#,0.156,-7.829,Major,0.159,86.318,4-Apr,0.5670000000000001,Hip-Hop
70021.0,The-Dream,Falsetto,56.0,0.152,,271173.0,0.557,2.27e-05,C,0.113,-4.467,Major,0.0317,131.018,4-Apr,0.512,Hip-Hop
33286.0,Arcangel,Rojo,,0.255,,220360.0,0.738,0.0,D,0.126,-5.01,Major,0.275,101.671,3-Apr,0.186,Hip-Hop
44155.0,Rick Ross,I Think She Like Me,55.0,0.0084,0.629,242373.0,0.7,0.0,D,0.118,-6.212000000000001,Major,0.264,85.814,4-Apr,0.153,Hip-Hop
79330.0,Drake,Blue Tint,73.0,0.013,0.888,162800.0,0.372,0.0,G,0.184,-10.254,Minor,0.358,133.998,4-Apr,0.123,Hip-Hop
51175.0,Jaden Smith,B,60.0,0.2269999999999999,0.515,186176.0,0.391,0.0,D,0.355,-11.109000000000002,Minor,0.0575,?,4-Apr,0.47,Hip-Hop
45659.0,Ciara,Goodies,65.0,0.0277,0.826,223000.0,0.647,1.52e-06,F,0.298,-6.306,Minor,0.0491,102.01700000000001,4-Apr,0.872,Hip-Hop
43317.0,Fetty Wap,Again,67.0,0.0062,0.748,312240.0,0.733,0.0,B,0.3289999999999999,-4.421,Minor,0.072,93.01899999999999,4-Apr,0.291,Hip-Hop
47797.0,Keith Ape,"IT G MA REMIX (feat. A$AP Ferg, Father, Dumbfoundead, Waka Flocka Flame)",59.0,0.061,0.787,300000.0,0.743,0.0,C#,0.294,-4.206,Major,0.0642,102.07600000000001,4-Apr,0.4539999999999999,Hip-Hop
80624.0,Bryson Tiller,Get Mine,55.0,0.0578,0.6459999999999999,213657.0,,0.0,C#,0.12,-7.644,Major,0.418,99.98700000000001,4-Apr,0.427,Hip-Hop
48633.0,,L,58.0,0.36,0.485,143353.0,,0.0,D,0.434,-9.092,Minor,0.1119999999999999,108.05799999999999,3-Apr,0.3989999999999999,Hip-Hop
